date,SPY,QQQ,IWM,EFA,EEM,TLT,GLD,DBC
2018-04-19,85.6056,108.4035,161.3504,175.7953,119.5676,238.1276,189.5569,216.8752
2018-04-20,84.0774,105.5648,158.6166,174.7198,115.6419,237.5592,189.9995,212.8467
2018-04-23,84.0342,106.0184,157.3711,175.3483,114.7497,240.6362,190.2062,216.6468
2018-04-24,84.7212,104.8401,157.5566,176.4141,117.9632,239.5233,192.8644,217.801
2018-04-25,83.9677,102.4122,155.5554,177.8215,115.4305,241.3789,193.4767,221.7871
2018-04-26,84.3855,104.1256,161.1591,176.3515,116.815,241.0779,190.1477,212.9882
2018-04-27,82.8794,103.0495,158.6348,176.8725,112.0607,246.8418,188.7745,207.7604
2018-04-30,82.3661,102.9724,157.2984,178.9881,109.9071,248.0441,187.3,210.7103
2018-05-01,83.3445,102.1202,155.5825,179.233,110.6495,250.3229,189.4049,210.0491
2018-05-02,83.7283,100.8864,158.641,180.0069,110.6129,252.7782,190.1835,205.1522
2018-05-03,83.7847,100.227,156.2667,179.7649,110.0928,252.0409,187.9623,199.8337
2018-05-04,82.8274,99.1278,155.3262,178.4303,107.9793,251.7844,187.3778,197.9476
2018-05-07,83.3977,98.8779,156.2458,180.4548,106.1189,249.9809,187.004,197.8632
2018-05-08,83.5033,99.1883,153.9536,181.4943,107.1143,250.6412,188.6658,199.1624
2018-05-09,82.0006,96.8274,149.6473,180.3257,105.274,256.293,191.1086,202.5313
2018-05-10,81.051,95.2957,147.3118,178.9017,101.7456,255.1929,192.4247,203.6759
2018-05-11,80.6911,95.6162,146.0685,180.3037,101.8218,253.2522,191.8652,207.2911
2018-05-14,80.0685,95.7008,146.1678,181.1782,102.3753,253.7892,190.9226,207.12
2018-05-15,80.2858,96.1672,148.9945,179.8088,102.2134,250.0894,192.7948,209.358
2018-05-16,79.6475,95.7467,149.1874,180.8975,102.299,252.9553,195.3261,210.1355
2018-05-17,80.1755,96.1722,147.2366,183.9453,102.5686,254.5009,197.1821,211.4057
2018-05-18,80.7918,97.3214,147.3347,185.0561,102.4449,252.3864,199.1976,207.3408
2018-05-21,79.2941,94.3043,145.3709,186.1049,101.7454,254.5197,200.443,209.6734
2018-05-22,78.6113,93.7843,143.1261,183.3122,101.7009,252.9872,199.0101,211.1416
2018-05-23,77.1514,92.9914,141.8075,181.8246,101.957,253.2776,196.6957,207.7968
2018-05-24,77.6965,93.8014,142.8048,181.3197,103.2128,252.4702,199.0421,206.4201
2018-05-25,78.4122,93.8827,147.5262,185.0849,103.5914,251.9574,196.3228,204.6154
2018-05-28,79.0912,93.3867,146.9976,187.0288,104.0067,251.0321,198.5118,197.1004
2018-05-29,78.0102,90.3056,141.4876,183.5813,102.3276,252.3387,196.4058,194.2385
2018-05-30,76.5479,89.6458,140.9447,183.1253,99.9379,250.5798,198.7191,192.734
2018-05-31,75.1805,87.9056,141.8122,184.5976,98.749,250.3131,198.6744,190.6174
2018-06-01,74.4847,86.6784,141.3674,183.8017,99.0756,253.7438,199.7801,192.914
2018-06-04,73.6938,86.7611,140.4185,183.443,100.3564,253.2253,203.7736,189.5323
2018-06-05,74.4768,86.2626,141.3953,184.4105,98.1123,257.8832,202.2451,189.1231
2018-06-06,74.3169,85.334,140.6905,182.8401,99.8418,256.8364,201.6472,190.1623
2018-06-07,75.3294,86.8192,139.0195,184.3448,102.1866,258.0774,200.6809,195.2609
2018-06-08,74.7661,86.9542,138.9135,186.6166,101.8354,260.3895,198.7331,195.6547
2018-06-11,74.184,86.8106,139.1005,184.8162,100.8517,260.7183,198.2861,192.3775
2018-06-12,74.465,87.8389,142.0729,186.8459,101.877,264.0665,198.182,196.4984
2018-06-13,74.0627,86.3759,138.7977,185.7463,99.8878,266.5645,196.4538,201.3631
2018-06-14,74.4977,86.6166,139.8195,186.1685,100.117,265.5865,196.5234,198.4481
2018-06-15,74.1626,86.3421,140.4749,186.7052,98.4581,266.7041,196.9147,199.6477
2018-06-18,74.7843,86.3403,140.4039,189.1014,96.2716,265.3603,194.982,200.5612
2018-06-19,75.5682,87.1977,142.8613,191.9541,100.2859,264.2547,194.2706,198.6379
2018-06-20,74.9411,86.2796,141.9817,192.1294,99.7921,266.7598,196.428,191.582
2018-06-21,74.9715,88.5685,145.4696,197.5497,101.8755,266.4155,194.1199,191.8203
2018-06-22,75.1578,89.4297,146.3958,196.7527,101.584,266.1847,196.7226,188.9994
2018-06-25,74.4465,88.6713,146.4925,193.4219,99.527,267.0199,195.5305,192.2325
2018-06-26,74.5245,90.199,145.3977,196.1857,99.1451,266.4819,195.1587,190.2677
2018-06-27,73.7537,88.8952,143.6108,194.7921,98.1779,267.0792,195.6056,185.9335
2018-06-28,73.0964,86.8344,141.939,195.3273,97.4465,268.2907,199.054,185.9088
2018-06-29,73.2545,87.9119,141.7765,194.7412,96.8858,264.558,199.2455,186.024
2018-07-02,73.8208,87.8654,140.1436,196.0789,97.854,261.6535,197.276,184.8931
2018-07-03,73.6607,87.0336,139.2185,193.3541,97.4602,266.176,195.2347,180.9346
2018-07-04,74.1009,86.3442,141.3625,194.8569,98.8488,266.3966,195.0978,182.6248
2018-07-05,75.3487,86.7527,143.0179,195.7583,100.8967,265.1566,199.5131,184.4437
2018-07-06,76.2081,86.8119,145.1851,196.3741,101.9387,266.7472,198.7016,178.6511
2018-07-09,76.3152,86.9333,146.7001,196.6548,102.2126,267.6177,199.2352,179.9422
2018-07-10,77.2283,87.6445,151.1163,195.0995,105.4571,267.5588,198.8233,183.6241
2018-07-11,75.4358,86.2172,147.541,190.5561,102.4063,265.9763,194.9875,180.1537
2018-07-12,75.4698,87.0334,145.3871,191.7024,100.1303,269.1416,196.4631,182.7134
2018-07-13,74.304,86.7937,144.0766,191.44,100.3812,269.2584,198.0163,186.7445
2018-07-16,73.8586,85.6516,147.203,189.6229,99.4445,267.8022,195.4187,183.6649
2018-07-17,72.6255,85.6286,144.5062,189.7072,97.7108,269.5623,192.8424,181.9185
2018-07-18,72.5148,85.7285,145.4069,188.164,98.5664,267.6726,191.8841,182.5343
2018-07-19,74.3516,87.2332,150.2001,191.8031,100.0162,267.7958,194.6642,179.5908
2018-07-20,74.2814,87.2476,146.2279,191.4552,98.3562,263.4131,192.5383,179.2529
2018-07-23,74.9184,87.8921,147.691,191.7387,101.1656,261.7806,194.6222,181.0101
2018-07-24,75.8247,87.1145,148.3331,191.2954,99.0557,264.0449,188.7172,182.9324
2018-07-25,76.0474,87.0567,148.0294,195.2765,98.9484,265.2588,186.7108,179.3667
2018-07-26,75.7355,88.0541,147.0658,194.1482,96.7535,263.8954,183.3744,177.3914
2018-07-27,75.8004,87.9787,146.9274,195.2848,97.5437,261.0804,185.7665,175.5824
2018-07-30,76.5007,88.1646,148.1658,198.0101,97.6753,260.7905,186.5206,172.8001
2018-07-31,77.1696,89.4756,150.1386,198.5709,99.8963,258.072,183.9074,171.1025
2018-08-01,77.1591,88.8122,149.9339,196.8175,100.4224,261.3355,186.1221,170.9427
2018-08-02,78.107,88.1884,150.4597,196.7505,102.5458,258.6829,187.2904,169.285
2018-08-03,77.9283,87.0698,150.7687,196.4236,101.0322,257.078,189.1876,169.9823
2018-08-06,77.1104,88.1531,148.6694,195.7574,99.022,255.4215,188.246,169.1125
2018-08-07,77.3634,88.9618,147.3532,196.8441,100.2201,253.845,185.0973,170.5686
2018-08-08,77.7602,89.8674,150.8042,199.8245,100.9214,251.1771,185.1465,170.8411
2018-08-09,78.2083,88.3587,150.9007,198.9783,99.0306,252.2683,186.9731,171.7418
2018-08-10,79.2873,89.4886,151.6238,199.9124,98.3955,250.2288,189.4928,169.5718
2018-08-13,80.8963,90.0378,152.2192,198.0519,97.8194,250.24,188.3603,167.1426
2018-08-14,81.4714,90.5713,154.5184,200.2531,100.6928,250.4905,187.2004,167.2402
2018-08-15,81.4165,90.8929,154.0696,201.0026,101.8128,253.2697,191.3773,166.2808
2018-08-16,81.4648,90.798,154.376,201.5936,100.9089,253.1542,190.5967,162.5054
2018-08-17,81.4134,90.278,153.4014,200.4232,101.9159,254.9907,189.1913,161.9685
2018-08-20,79.4339,88.0769,148.3657,195.9121,96.8773,258.913,187.7943,161.1965
2018-08-21,79.4904,89.2759,145.4268,194.6735,96.7529,260.882,191.015,161.3508
2018-08-22,76.1069,86.168,142.0978,189.7094,94.4461,262.7162,191.7031,163.4874
2018-08-23,75.0924,84.0664,139.3387,189.6407,93.244,263.4608,192.8378,166.1121
2018-08-24,75.2675,84.2277,141.0405,189.8355,93.0905,262.7851,190.7415,169.223
2018-08-27,76.1151,85.2797,142.4758,188.2793,93.3312,264.9211,187.4604,168.3875
2018-08-28,75.4709,83.4841,141.7564,185.8895,92.8802,266.3548,186.5079,169.6112
2018-08-29,74.4999,83.4098,140.7696,182.5868,92.2814,267.6286,185.5284,168.3298
2018-08-30,75.2001,84.0183,143.3884,182.3625,94.2646,265.7056,185.4658,165.2268
2018-08-31,73.9512,83.7743,141.179,182.703,94.2353,269.9098,186.4338,164.109
2018-09-03,74.7418,85.1395,142.6358,183.4551,96.6547,268.7987,190.6805,165.2569
2018-09-04,75.0281,84.7126,142.508,183.9116,98.6615,267.5842,189.2466,165.5321
2018-09-05,75.273,86.3609,142.2219,184.7171,100.1515,265.1789,189.3109,168.9255
2018-09-06,76.7158,86.6885,146.9597,186.0152,103.6477,266.4232,187.6061,170.7086
2018-09-07,75.8884,87.0537,147.8093,186.7622,103.187,266.6169,191.2178,173.3877
2018-09-10,75.1558,87.615,145.1516,183.931,100.2411,265.4927,192.0017,171.2121
2018-09-11,74.9959,88.1975,144.761,185.3544,100.2112,270.1814,192.3353,170.1183
2018-09-12,75.3275,87.01,144.8448,184.1296,99.8271,273.5822,195.4557,173.0076
2018-09-13,74.8228,84.9208,142.7774,181.8516,100.4394,273.1228,194.0867,171.7197
2018-09-14,74.9384,84.1212,142.8348,180.7557,98.8486,271.8399,195.6158,172.1635
2018-09-17,75.2049,83.6915,141.914,180.8191,98.1221,268.884,197.809,170.5223
2018-09-18,75.6656,84.6708,141.217,182.9791,99.5258,268.3645,196.1422,171.3707
2018-09-19,76.3853,83.807,138.1195,179.5013,99.8942,269.5755,198.3556,173.5345
2018-09-20,75.8696,83.0969,137.3597,179.785,99.627,271.1146,194.1934,173.0086
2018-09-21,75.3287,82.4427,138.105,177.1609,99.9557,267.5327,195.3212,167.2727
2018-09-24,75.8233,82.4935,137.9275,177.0255,101.5163,265.3186,193.6608,170.0447
2018-09-25,75.425,84.3346,140.6189,177.5198,103.9005,266.84,194.532,170.0245
2018-09-26,75.0653,82.8529,139.1189,175.6906,102.9655,272.6657,194.9761,166.2197
2018-09-27,74.5738,81.5276,139.844,175.0821,100.9498,272.3036,195.463,164.9997
2018-09-28,75.7338,81.5791,143.2846,177.4641,103.7985,272.4688,196.8787,166.3299
2018-10-01,75.3677,81.541,144.263,175.851,102.1714,273.3375,197.683,165.1857
2018-10-02,74.4578,80.359,140.2238,172.7401,102.9246,270.8973,195.4865,162.4187
2018-10-03,75.0107,80.144,140.997,173.3057,105.0357,269.9395,195.2628,164.537
2018-10-04,75.0454,80.2415,143.7052,171.9788,107.5967,270.2278,194.7065,164.3723
2018-10-05,73.9172,78.6359,142.0658,169.7169,107.2465,269.6196,194.8587,166.856
2018-10-08,74.3271,79.1456,143.381,171.8534,104.7373,267.3895,193.7005,166.7793
2018-10-09,74.7406,81.6839,142.2821,170.5501,103.9655,265.3468,191.3372,168.5275
2018-10-10,74.8195,82.4131,145.9638,170.6476,104.7863,263.5126,188.814,170.6138
2018-10-11,75.1834,82.9864,145.6792,170.3984,104.2601,263.873,184.7123,166.2057
2018-10-12,75.1764,81.5488,140.675,171.6951,102.7911,261.6617,179.9685,167.084
2018-10-15,75.1919,80.8486,140.6606,171.3798,103.8607,261.0654,179.3963,170.9877
2018-10-16,74.9094,81.247,136.6857,170.676,103.6468,260.731,181.2146,173.3673
2018-10-17,73.803,81.3455,134.3455,168.5055,101.5459,262.6769,175.7048,171.4724
2018-10-18,74.4127,81.82,139.6007,169.772,103.5606,259.5243,176.665,172.9525
2018-10-19,75.5846,83.8531,141.1591,171.9348,105.5717,261.4718,176.7638,175.5797
2018-10-22,77.1304,85.4309,141.6497,172.9392,106.901,258.476,174.743,178.1215
2018-10-23,77.892,86.9706,143.5027,175.7371,108.9129,259.3755,173.6109,176.1061
2018-10-24,78.4009,87.307,142.1295,176.181,109.0548,260.6637,175.3911,176.3687
2018-10-25,79.0727,87.6006,144.1749,178.0166,111.2834,257.6628,174.2185,176.8646
2018-10-26,80.1701,87.5113,144.0415,178.8061,112.5116,259.1173,175.8018,176.6639
2018-10-29,80.7098,87.4034,144.6791,179.4472,114.6168,262.6746,177.405,178.7048
2018-10-30,81.5461,88.1736,143.0702,179.2651,112.1595,263.5587,175.7821,177.905
2018-10-31,81.9598,88.4239,148.4418,182.3117,113.4929,263.6248,176.9189,174.7301
2018-11-01,81.2415,88.7341,149.1618,182.261,112.7537,267.6585,176.6177,168.6302
2018-11-02,81.2276,87.4206,148.0311,181.6472,111.1364,266.8846,177.0034,171.3918
2018-11-05,81.3577,87.7567,146.9806,180.416,112.2288,266.9569,180.1283,170.6682
2018-11-06,82.6936,88.701,147.2657,180.7896,114.3034,264.8093,182.7582,174.349
2018-11-07,83.4471,87.9052,146.2154,181.3157,111.7014,263.7727,180.1839,173.2928
2018-11-08,84.6783,88.0156,145.5214,183.0358,113.0856,265.8784,179.942,174.8508
2018-11-09,85.5233,89.4499,149.3709,182.9493,114.559,263.9309,183.6782,174.2648
2018-11-12,85.4242,88.148,147.9851,182.793,113.3366,260.5893,182.5773,177.1564
2018-11-13,85.3253,88.077,145.8249,184.142,112.9842,259.8912,182.578,175.4306
2018-11-14,85.7398,88.3394,144.5541,185.155,111.2061,258.1225,184.4806,177.3885
2018-11-15,84.6981,89.0994,144.3366,181.2364,109.7161,259.5082,185.8404,181.5153
2018-11-16,85.7395,89.6824,146.0547,181.7203,110.8801,260.4049,187.5802,182.0327
2018-11-19,85.402,89.6503,145.0951,179.042,111.3996,262.7165,188.2442,181.3214
2018-11-20,84.508,88.4036,144.534,177.1101,110.2963,263.0038,188.7541,183.5356
2018-11-21,83.8183,87.1717,141.8828,174.6202,107.9577,261.7033,187.0979,180.8759
2018-11-22,83.6493,86.4985,141.4767,172.8013,107.422,261.6034,188.0872,180.3865
2018-11-23,82.3848,86.3039,140.6105,171.2451,107.1272,257.9035,186.922,180.0734
2018-11-26,82.296,85.8529,141.1277,170.2664,105.5703,259.6383,185.1295,182.2576
2018-11-27,82.7808,84.395,140.2144,168.6369,103.5308,256.606,188.8536,182.7442
2018-11-28,84.2603,84.993,140.9253,170.6924,105.1062,257.6155,189.3628,189.5932
2018-11-29,84.989,86.1126,142.8837,171.9747,106.1358,257.0249,192.8238,191.0648
2018-11-30,86.1545,86.5643,144.6571,172.6132,107.1319,255.127,192.7784,190.476
2018-12-03,86.6621,87.992,145.1864,172.7867,106.58,253.2311,191.9167,193.0052
2018-12-04,87.2359,89.1225,145.5581,171.0094,107.5898,252.5111,189.7742,200.8446
2018-12-05,86.0307,87.2933,144.9875,167.8568,103.9156,253.3255,192.9835,200.34
2018-12-06,85.862,86.6649,145.5099,166.43,102.3324,252.4192,192.1539,201.8547
2018-12-07,84.1575,84.7096,141.9355,164.5612,100.7291,253.247,189.1237,202.6398
2018-12-10,83.8574,83.5069,140.9327,165.4063,101.1123,253.4074,191.1552,201.2612
2018-12-11,83.4295,83.4182,142.7265,166.138,99.4011,253.4137,192.3339,201.6365
2018-12-12,84.3499,84.3391,144.4131,168.917,98.9111,248.7356,189.9157,198.0684
2018-12-13,85.1782,86.6045,145.9772,169.6632,99.5953,245.597,192.249,200.9616
2018-12-14,85.2146,87.1967,146.6157,169.3887,101.2152,247.1782,189.64,205.8059
2018-12-17,84.6924,86.2787,146.5677,170.3086,99.8429,245.1906,188.1167,210.0929
2018-12-18,85.3084,85.6083,147.2716,171.143,100.4394,243.3502,187.473,215.0505
2018-12-19,85.4087,85.1759,148.525,170.1199,100.1762,241.9285,187.6837,212.1121
2018-12-20,84.7796,85.6421,150.5817,172.7679,100.0446,243.6659,192.8399,212.6357
2018-12-21,84.8698,86.4301,153.1234,174.7792,101.1721,240.1011,191.701,214.5152
2018-12-24,85.0546,86.5197,154.7012,173.9057,99.1016,236.6135,192.1677,217.454
2018-12-25,84.9297,87.1418,156.0571,173.8556,98.904,232.1397,195.9648,216.3823
2018-12-26,85.8441,88.4632,158.6076,176.8777,101.441,231.7318,197.0419,222.0775
2018-12-27,86.0295,86.3554,158.8699,176.153,102.6234,232.6886,198.9401,225.7155
2018-12-28,87.449,88.2408,162.1864,177.3637,104.5799,236.219,197.3756,223.374
2018-12-31,88.3325,87.996,165.036,179.1117,106.506,234.8273,200.0111,217.9935
2019-01-01,88.9492,88.8917,166.6262,180.8319,104.5231,234.166,199.742,221.4001
2019-01-02,89.7444,88.264,169.1327,180.7404,102.657,232.1919,199.3971,219.8871
2019-01-03,87.8832,87.4963,166.678,180.8299,101.4235,232.3893,198.7949,217.8934
2019-01-04,87.2309,86.8958,165.4605,180.6106,103.744,232.479,197.4356,213.5963
2019-01-07,88.0924,87.6235,166.0669,182.0939,103.8011,230.9836,196.1477,208.2407
2019-01-08,87.1984,87.1847,163.7508,179.6555,103.7317,229.5897,195.36,199.7639
2019-01-09,88.1381,88.3724,160.9352,182.7893,104.5615,231.06,198.1609,200.5058
2019-01-10,87.2905,88.4758,161.4246,179.5692,104.0226,234.4521,202.7717,199.9517
2019-01-11,87.2458,88.626,159.3492,179.7683,103.8042,237.0018,202.0851,198.6374
2019-01-14,87.2804,90.238,159.9933,178.138,102.5012,235.0394,201.3849,198.1595
2019-01-15,88.6876,92.384,161.4884,181.0155,101.3027,233.577,199.9032,195.5721
2019-01-16,87.4592,92.1156,160.3948,178.515,101.7041,233.2301,204.659,193.0281
2019-01-17,88.7063,93.7554,161.5711,180.8717,102.523,233.2552,206.9381,199.8044
2019-01-18,88.3727,93.3818,159.8105,181.5348,100.379,233.8843,208.9587,198.6245
2019-01-21,89.295,94.076,161.0185,180.8359,101.3537,230.8195,210.4014,201.1949
2019-01-22,89.767,94.7521,160.041,180.825,101.8173,227.123,213.035,200.0688
2019-01-23,90.8231,95.2617,159.9783,183.7331,103.3846,226.3873,213.8069,204.1779
2019-01-24,90.1644,95.6072,160.1396,181.6425,104.6204,220.0149,211.0694,205.2109
2019-01-25,90.3301,97.6717,164.0733,182.4436,104.9547,220.0435,215.9849,208.0466
2019-01-28,90.0036,97.2332,161.8883,183.1402,103.4752,219.0911,217.6737,211.0728
2019-01-29,92.4137,95.6526,162.0431,184.8269,104.211,220.892,219.5808,214.9777
2019-01-30,92.6791,96.5323,161.1107,184.3539,104.7849,223.1322,223.2445,218.6875
2019-01-31,92.3247,96.2285,162.0009,185.771,102.1058,225.0526,223.9458,215.2898
2019-02-01,91.784,94.501,162.8993,183.3793,101.4931,226.0063,228.2424,217.8854
2019-02-04,92.4909,93.9312,161.7376,183.1327,102.9858,224.5072,228.2841,211.7624
2019-02-05,92.8642,94.9793,163.6974,184.2253,105.5405,222.807,231.1831,217.7229
2019-02-06,93.5019,94.3207,165.6492,183.5575,106.3628,224.6413,232.2863,215.2243
2019-02-07,93.3015,93.5558,169.0364,185.3826,107.6327,222.2715,231.9599,214.6981
2019-02-08,92.4489,92.0658,165.3679,181.4472,103.1277,224.6088,230.866,209.836
2019-02-11,92.3717,92.4206,163.7782,179.5245,104.9835,223.4531,229.9003,209.8493
2019-02-12,91.7727,92.6718,161.7648,175.472,103.8669,225.4736,229.3687,206.3116
2019-02-13,90.6667,92.4843,159.2547,176.3594,104.7871,224.1425,228.8098,211.0199
2019-02-14,89.9401,93.6662,158.3762,175.8371,103.5694,222.5997,229.8179,213.462
2019-02-15,91.0044,94.4217,160.9171,176.9459,102.5488,220.3675,230.7356,211.5683
2019-02-18,92.0749,97.2793,168.6668,178.281,107.3801,219.2494,231.2135,208.5764
2019-02-19,91.5176,97.1605,165.3476,177.2493,105.7147,219.1914,231.7179,203.0331
2019-02-20,93.2403,97.9336,170.6233,180.2629,106.5985,219.5604,230.2657,199.9484
2019-02-21,93.8131,97.891,170.0905,181.0015,107.5273,218.9654,229.4797,196.7079
2019-02-22,94.1363,98.2906,170.3218,180.477,108.2995,221.8741,225.6951,195.4605
2019-02-25,94.9612,99.7587,174.3463,179.1685,110.4749,221.1699,227.6785,199.9855
2019-02-26,96.4986,99.979,175.2656,178.9981,111.0154,220.5041,226.5818,202.257
2019-02-27,96.2868,99.0544,174.9883,179.4413,109.8036,220.3774,227.0969,200.6152
2019-02-28,96.4061,98.6706,175.9443,177.8044,110.5476,219.4146,226.2116,203.3255
2019-03-01,95.064,96.1948,173.1085,176.7889,109.9534,219.9335,219.9466,195.511
2019-03-04,94.2926,94.7631,171.2098,175.7801,105.8755,225.7771,222.1472,189.8029
2019-03-05,94.7996,95.659,172.0662,175.8651,108.2938,227.6703,221.3443,191.2686
2019-03-06,95.5836,95.2676,173.254,176.4338,104.7265,224.2394,222.8154,187.8061
2019-03-07,94.7718,94.848,169.5519,175.5155,105.5015,225.4378,221.7726,188.1433
2019-03-08,95.5462,95.1261,167.6878,177.1803,104.7766,226.0352,225.7145,184.118
2019-03-11,96.5448,96.0705,166.5619,181.2681,106.5553,228.2833,224.5067,181.612
2019-03-12,96.6685,95.2584,166.7973,179.8252,107.2726,227.3313,223.8087,180.3968
2019-03-13,96.5408,94.5222,163.0329,180.2234,106.712,228.1242,221.8409,183.2305
2019-03-14,97.7254,96.0916,163.9705,183.7819,108.4786,223.2946,227.1856,183.2651
2019-03-15,99.2885,99.0749,164.7899,184.5436,109.944,219.5392,227.0904,189.3881
2019-03-18,99.6277,99.4279,168.4572,184.3556,111.3393,221.7051,228.2044,185.4468
2019-03-19,100.1242,100.9749,168.5133,185.0391,115.5002,220.922,230.4781,186.9424
2019-03-20,101.0115,103.1215,168.4119,186.5463,114.9133,218.074,230.3584,187.6216
2019-03-21,101.1222,104.2842,171.1451,187.8838,111.9674,216.7212,232.9674,192.5979
2019-03-22,102.1146,105.9821,175.46,188.3292,111.941,215.137,235.2964,190.0274
2019-03-25,101.904,107.7751,176.43,190.5591,112.0134,214.7367,237.6288,189.2985
2019-03-26,102.1212,109.5146,177.2525,188.3635,112.045,213.8674,238.4632,190.7876
2019-03-27,101.6805,108.9428,177.8842,185.4964,109.7608,212.5245,238.9364,190.1306
2019-03-28,102.8164,112.0454,181.012,187.5568,111.7182,211.9491,243.9551,190.8583
2019-03-29,100.6291,110.0121,179.3922,186.5995,108.6058,214.3803,242.6038,190.9556
2019-04-01,99.8514,111.3104,176.7132,183.6681,108.1446,215.163,235.8917,185.4039
2019-04-02,101.0102,113.3614,179.7972,185.767,109.8496,216.3499,231.1821,180.004
2019-04-03,101.774,115.6363,178.7741,189.0843,111.2846,216.7215,230.6056,182.2538
2019-04-04,103.9038,116.9708,180.4249,191.234,113.5972,217.7707,230.2997,183.2863
2019-04-05,103.3154,117.6822,183.0201,189.6898,114.9344,216.3463,230.2121,184.6842
2019-04-08,101.1706,118.0021,183.5917,189.548,113.9116,215.3587,229.8909,183.1345
2019-04-09,101.5194,116.7635,184.1139,191.7669,113.0726,214.9084,228.8957,180.867
2019-04-10,101.3364,116.8348,180.547,190.5743,113.8224,213.7935,228.8712,176.2258
2019-04-11,100.4072,114.8072,178.4347,190.8243,114.7705,213.2445,227.2928,178.3574
2019-04-12,101.2762,116.0091,179.2647,193.9852,117.0488,211.6895,228.4014,177.1014
2019-04-15,101.8228,114.8008,178.434,193.9692,114.5824,214.0849,231.0942,177.6663
2019-04-16,101.4129,114.9168,176.7871,192.1081,115.0325,216.9951,236.9049,185.3889
